;ID_Pedido;Data_Pedido;ID_Representante;Nome_Representante;Regional;ID_Produto;Nome_Produto;Valor_Produto;Quantidade_Vendida;Valor_Total_Venda;Nome_Cliente;Cidade_Cliente;Estado_Cliente
;200138;24/02/2020;1008;Teobaldo Junior;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;13;R$18.850;Casas Bahia;Salvador;BA
;200139;25/02/2020;1002;Lucas Souza;Nordeste;SKU9014;Tablet;R$1.700;47;R$79.900;Shoptime;Guarapari;BA
;200140;25/02/2020;1003;Paulo Ferreira;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;39;R$56.550;Ponto Frio;Belo Horizonte;CE
;200141;26/02/2020;1008;Teobaldo Junior;Nordeste;SKU9003;Celular Modelo 1;R$800;69;R$55.200;Magazine Luiza;Salvador;BA
;200142;26/02/2020;1008;Teobaldo Junior;Nordeste;SKU9015;Teclado ;R$80;54;R$4.320;Casas Bahia;Campinas;PB
;200143;29/02/2020;1009;Felipe Seixas;Nordeste;SKU9004;Celular Modelo 2;R$1.200;28;R$33.600;Ricardo Eletro;Niterói;RN
;200144;29/02/2020;1009;Felipe Seixas;Nordeste;SKU9016;Webcam;R$130;6;R$780;Ricardo Eletro;Natal;RN
;200145;29/02/2020;1006;Mário Junior;Nordeste;SKU9006;E-Reader;R$250;37;R$9.250;Casas Bahia;Guarapari;BA
;200146;01/03/2020;1007;Alex Souza;Nordeste;SKU9014;Tablet;R$1.700;41;R$69.700;amazon;Natal;RN
;200147;01/03/2020;1009;Felipe Seixas;Nordeste;SKU9016;Webcam;R$130;55;R$7.150;Ricardo Eletro;João Pessoa;PB
;200148;01/03/2020;1008;Teobaldo Junior;Nordeste;SKU9004;Celular Modelo 2;R$1.200;26;R$31.200;Magazine Luiza;João Pessoa;PB
;200149;02/03/2020;1009;Felipe Seixas;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;78;R$113.100;kabum;Salvador;BA
;200150;02/03/2020;1009;Felipe Seixas;Nordeste;SKU9007;Headphone;R$150;12;R$1.800;Shoptime;João Pessoa;PB
;200151;02/03/2020;1001;Maria Silva;Nordeste;SKU9003;Celular Modelo 1;R$800;33;R$26.400;Shoptime;Fortaleza;CE
;200152;02/03/2020;1003;Paulo Ferreira;Nordeste;SKU9002;Carregador Portátil;R$80;51;R$4.080;kabum;Guarapari;BA
;200153;03/03/2020;1005;Tais Fernandes;Nordeste;SKU9003;Celular Modelo 1;R$800;15;R$12.000;Shoptime;Natal;RN
;200154;03/03/2020;1008;Teobaldo Junior;Nordeste;SKU9015;Teclado ;R$80;35;R$2.800;Ponto Frio;Guarapari;BA
;200155;03/03/2020;1004;Isabela Carolina;Nordeste;SKU9016;Webcam;R$130;63;R$8.190;amazon;Guarapari;BA
;200156;04/03/2020;1004;Isabela Carolina;Nordeste;SKU9005;Celular Modelo 3;R$1.800;12;R$21.600;Shoptime;Fortaleza;CE
;200157;05/03/2020;1002;Lucas Souza;Nordeste;SKU9015;Teclado ;R$80;56;R$4.480;Magazine Luiza;Salvador;BA
;200158;06/03/2020;1004;Isabela Carolina;Nordeste;SKU9005;Celular Modelo 3;R$1.800;54;R$97.200;amazon;Niterói;RN
;200159;06/03/2020;1005;Tais Fernandes;Nordeste;SKU9006;E-Reader;R$250;48;R$12.000;kabum;Natal;RN
;200160;06/03/2020;1007;Alex Souza;Nordeste;SKU9014;Tablet;R$1.700;54;R$91.800;amazon;Natal;RN
;200161;07/03/2020;1008;Teobaldo Junior;Nordeste;SKU9014;Tablet;R$1.700;35;R$59.500;Casas Bahia;Belo Horizonte;CE
;200162;08/03/2020;1005;Tais Fernandes;Nordeste;SKU9015;Teclado ;R$80;75;R$6.000;Magazine Luiza;Niterói;RN
;200163;09/03/2020;1005;Tais Fernandes;Nordeste;SKU9007;Headphone;R$150;15;R$2.250;Shoptime;Guarapari;BA
;200164;09/03/2020;1009;Felipe Seixas;Nordeste;SKU9005;Celular Modelo 3;R$1.800;64;R$115.200;Casas Bahia;Guarapari;BA
;200165;10/03/2020;1001;Maria Silva;Nordeste;SKU9012;Smart TV;R$1.998;26;R$51.948;Carrefour;Guarapari;BA
;200166;10/03/2020;1004;Isabela Carolina;Nordeste;SKU9004;Celular Modelo 2;R$1.200;41;R$49.200;Magazine Luiza;Natal;RN
;200167;11/03/2020;1001;Maria Silva;Nordeste;SKU9016;Webcam;R$130;72;R$9.360;Ricardo Eletro;Salvador;BA
;200168;11/03/2020;1001;Maria Silva;Nordeste;SKU9014;Tablet;R$1.700;24;R$40.800;Ricardo Eletro;Natal;RN
;200169;11/03/2020;1009;Felipe Seixas;Nordeste;SKU9008;Mouse;R$88;37;R$3.256;amazon;Campinas;PB
;200170;12/03/2020;1004;Isabela Carolina;Nordeste;SKU9003;Celular Modelo 1;R$800;75;R$60.000;amazon;Campinas;PB
;200171;12/03/2020;1008;Teobaldo Junior;Nordeste;SKU9007;Headphone;R$150;44;R$6.600;Ricardo Eletro;Niterói;RN
;200172;13/03/2020;1007;Alex Souza;Nordeste;SKU9013;SSD;R$435;49;R$21.315;Carrefour;Guarapari;BA
;200173;13/03/2020;1001;Maria Silva;Nordeste;SKU9003;Celular Modelo 1;R$800;54;R$43.200;amazon;Belo Horizonte;CE
;200174;13/03/2020;1001;Maria Silva;Nordeste;SKU9003;Celular Modelo 1;R$800;12;R$9.600;Shoptime;Fortaleza;CE
;200175;14/03/2020;1003;Paulo Ferreira;Nordeste;SKU9016;Webcam;R$130;7;R$910;Shoptime;Guarapari;BA
;200176;14/03/2020;1002;Lucas Souza;Nordeste;SKU9014;Tablet;R$1.700;72;R$122.400;Shoptime;Niterói;RN
;200177;14/03/2020;1003;Paulo Ferreira;Nordeste;SKU9005;Celular Modelo 3;R$1.800;20;R$36.000;Carrefour;Campinas;PB
;200178;14/03/2020;1002;Lucas Souza;Nordeste;SKU9008;Mouse;R$88;41;R$3.608;Casas Bahia;Guarapari;BA
;200179;15/03/2020;1003;Paulo Ferreira;Nordeste;SKU9008;Mouse;R$88;49;R$4.312;kabum;Campinas;PB
;200180;15/03/2020;1001;Maria Silva;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;9;R$38.700;Magazine Luiza;João Pessoa;PB
;200181;15/03/2020;1008;Teobaldo Junior;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;65;R$279.500;kabum;Natal;RN
;200182;16/03/2020;1009;Felipe Seixas;Nordeste;SKU9016;Webcam;R$130;5;R$650;Shoptime;Guarapari;BA
;200183;16/03/2020;1002;Lucas Souza;Nordeste;SKU9002;Carregador Portátil;R$80;71;R$5.680;Ponto Frio;Guarapari;BA
;200184;19/03/2020;1002;Lucas Souza;Nordeste;SKU9014;Tablet;R$1.700;35;R$59.500;Ricardo Eletro;Natal;RN
;200185;19/03/2020;1004;Isabela Carolina;Nordeste;SKU9012;Smart TV;R$1.998;29;R$57.942;kabum;Natal;RN
;200186;19/03/2020;1004;Isabela Carolina;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;28;R$40.600;amazon;Salvador;BA
;200187;20/03/2020;1006;Mário Junior;Nordeste;SKU9016;Webcam;R$130;30;R$3.900;Casas Bahia;João Pessoa;PB
;200188;20/03/2020;1005;Tais Fernandes;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;17;R$73.100;amazon;Natal;RN
;200189;21/03/2020;1001;Maria Silva;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;29;R$64.380;Ricardo Eletro;Fortaleza;CE
;200190;22/03/2020;1006;Mário Junior;Nordeste;SKU9005;Celular Modelo 3;R$1.800;40;R$72.000;kabum;Fortaleza;CE
;200191;22/03/2020;1002;Lucas Souza;Nordeste;SKU9014;Tablet;R$1.700;62;R$105.400;Shoptime;Guarapari;BA
;200192;22/03/2020;1003;Paulo Ferreira;Nordeste;SKU9003;Celular Modelo 1;R$800;39;R$31.200;Magazine Luiza;Fortaleza;CE
;200193;24/03/2020;1007;Alex Souza;Nordeste;SKU9003;Celular Modelo 1;R$800;48;R$38.400;Magazine Luiza;Fortaleza;CE
;200194;25/03/2020;1009;Felipe Seixas;Nordeste;SKU9003;Celular Modelo 1;R$800;5;R$4.000;amazon;Belo Horizonte;CE
;200195;25/03/2020;1001;Maria Silva;Nordeste;SKU9003;Celular Modelo 1;R$800;59;R$47.200;Ricardo Eletro;Fortaleza;CE
;200196;25/03/2020;1009;Felipe Seixas;Nordeste;SKU9003;Celular Modelo 1;R$800;22;R$17.600;kabum;Natal;RN
;200197;25/03/2020;1007;Alex Souza;Nordeste;SKU9014;Tablet;R$1.700;37;R$62.900;Ponto Frio;Niterói;RN
;200198;26/03/2020;1005;Tais Fernandes;Nordeste;SKU9006;E-Reader;R$250;27;R$6.750;Ricardo Eletro;Fortaleza;CE
;200199;26/03/2020;1008;Teobaldo Junior;Nordeste;SKU9002;Carregador Portátil;R$80;59;R$4.720;Shoptime;Guarapari;BA
;200200;26/03/2020;1008;Teobaldo Junior;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;38;R$55.100;Shoptime;Niterói;RN
;200201;26/03/2020;1001;Maria Silva;Nordeste;SKU9016;Webcam;R$130;52;R$6.760;amazon;Natal;RN
;200202;27/03/2020;1003;Paulo Ferreira;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;77;R$111.650;amazon;Belo Horizonte;CE
;200203;27/03/2020;1003;Paulo Ferreira;Nordeste;SKU9006;E-Reader;R$250;67;R$16.750;amazon;Salvador;BA
;200204;28/03/2020;1007;Alex Souza;Nordeste;SKU9001;Caixa de Som;R$55;32;R$1.760;Ricardo Eletro;Belo Horizonte;CE
;200205;29/03/2020;1002;Lucas Souza;Nordeste;SKU9006;E-Reader;R$250;25;R$6.250;Casas Bahia;Belo Horizonte;CE
;200206;29/03/2020;1007;Alex Souza;Nordeste;SKU9013;SSD;R$435;67;R$29.145;Casas Bahia;Belo Horizonte;CE
;200207;30/03/2020;1003;Paulo Ferreira;Nordeste;SKU9003;Celular Modelo 1;R$800;35;R$28.000;amazon;João Pessoa;PB
;200208;30/03/2020;1006;Mário Junior;Nordeste;SKU9014;Tablet;R$1.700;49;R$83.300;Casas Bahia;Guarapari;BA
;200209;30/03/2020;1007;Alex Souza;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;8;R$34.400;amazon;Natal;RN
;200210;31/03/2020;1009;Felipe Seixas;Nordeste;SKU9013;SSD;R$435;8;R$3.480;Casas Bahia;Guarapari;BA
;200211;01/04/2020;1004;Isabela Carolina;Nordeste;SKU9004;Celular Modelo 2;R$1.200;15;R$18.000;Ponto Frio;Natal;RN
;200212;01/04/2020;1004;Isabela Carolina;Nordeste;SKU9016;Webcam;R$130;25;R$3.250;amazon;Guarapari;BA
;200213;02/04/2020;1009;Felipe Seixas;Nordeste;SKU9007;Headphone;R$150;14;R$2.100;Ponto Frio;Salvador;BA
;200214;02/04/2020;1009;Felipe Seixas;Nordeste;SKU9001;Caixa de Som;R$55;64;R$3.520;amazon;Guarapari;BA
;200215;02/04/2020;1003;Paulo Ferreira;Nordeste;SKU9001;Caixa de Som;R$55;16;R$880;Ponto Frio;Niterói;RN
;200216;02/04/2020;1003;Paulo Ferreira;Nordeste;SKU9001;Caixa de Som;R$55;38;R$2.090;Ricardo Eletro;Guarapari;BA
;200217;03/04/2020;1004;Isabela Carolina;Nordeste;SKU9012;Smart TV;R$1.998;41;R$81.918;Carrefour;Niterói;RN
;200218;03/04/2020;1003;Paulo Ferreira;Nordeste;SKU9003;Celular Modelo 1;R$800;22;R$17.600;amazon;João Pessoa;PB
;200219;03/04/2020;1005;Tais Fernandes;Nordeste;SKU9003;Celular Modelo 1;R$800;79;R$63.200;Shoptime;Natal;RN
;200220;03/04/2020;1009;Felipe Seixas;Nordeste;SKU9002;Carregador Portátil;R$80;37;R$2.960;Casas Bahia;Fortaleza;CE
;200221;04/04/2020;1001;Maria Silva;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;61;R$88.450;amazon;Guarapari;BA
;200222;04/04/2020;1003;Paulo Ferreira;Nordeste;SKU9008;Mouse;R$88;7;R$616;kabum;Campinas;PB
;200223;04/04/2020;1006;Mário Junior;Nordeste;SKU9002;Carregador Portátil;R$80;62;R$4.960;Carrefour;Belo Horizonte;CE
;200224;04/04/2020;1007;Alex Souza;Nordeste;SKU9001;Caixa de Som;R$55;79;R$4.345;Ricardo Eletro;Belo Horizonte;CE
;200225;05/04/2020;1009;Felipe Seixas;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;66;R$283.800;Ricardo Eletro;Campinas;PB
;200226;05/04/2020;1005;Tais Fernandes;Nordeste;SKU9002;Carregador Portátil;R$80;29;R$2.320;Casas Bahia;Fortaleza;CE
;200227;05/04/2020;1002;Lucas Souza;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;45;R$99.900;Magazine Luiza;Natal;RN
;200228;06/04/2020;1008;Teobaldo Junior;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;71;R$102.950;Ponto Frio;Fortaleza;CE
;200229;06/04/2020;1007;Alex Souza;Nordeste;SKU9012;Smart TV;R$1.998;65;R$129.870;Carrefour;Natal;RN
;200230;06/04/2020;1002;Lucas Souza;Nordeste;SKU9004;Celular Modelo 2;R$1.200;8;R$9.600;Casas Bahia;Guarapari;BA
;200231;07/04/2020;1009;Felipe Seixas;Nordeste;SKU9015;Teclado ;R$80;32;R$2.560;Shoptime;João Pessoa;PB
;200232;07/04/2020;1005;Tais Fernandes;Nordeste;SKU9006;E-Reader;R$250;74;R$18.500;Ricardo Eletro;Salvador;BA
;200233;07/04/2020;1003;Paulo Ferreira;Nordeste;SKU9005;Celular Modelo 3;R$1.800;59;R$106.200;Ponto Frio;Salvador;BA
;200234;07/04/2020;1001;Maria Silva;Nordeste;SKU9014;Tablet;R$1.700;78;R$132.600;amazon;Fortaleza;CE
;200235;07/04/2020;1002;Lucas Souza;Nordeste;SKU9002;Carregador Portátil;R$80;65;R$5.200;Magazine Luiza;Natal;RN
;200236;07/04/2020;1007;Alex Souza;Nordeste;SKU9013;SSD;R$435;53;R$23.055;Casas Bahia;Belo Horizonte;CE
;200237;07/04/2020;1009;Felipe Seixas;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;73;R$313.900;kabum;Fortaleza;CE
;200238;08/04/2020;1006;Mário Junior;Nordeste;SKU9002;Carregador Portátil;R$80;77;R$6.160;kabum;Guarapari;BA
;200239;09/04/2020;1008;Teobaldo Junior;Nordeste;SKU9003;Celular Modelo 1;R$800;21;R$16.800;Magazine Luiza;Salvador;BA
;200240;09/04/2020;1004;Isabela Carolina;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;78;R$113.100;amazon;Salvador;BA
;200241;09/04/2020;1008;Teobaldo Junior;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;80;R$344.000;kabum;Natal;RN
;200242;09/04/2020;1007;Alex Souza;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;5;R$21.500;Casas Bahia;João Pessoa;PB
;200243;09/04/2020;1002;Lucas Souza;Nordeste;SKU9008;Mouse;R$88;8;R$704;Ricardo Eletro;Belo Horizonte;CE
;200244;09/04/2020;1006;Mário Junior;Nordeste;SKU9006;E-Reader;R$250;74;R$18.500;Casas Bahia;Guarapari;BA
;200245;10/04/2020;1007;Alex Souza;Nordeste;SKU9013;SSD;R$435;6;R$2.610;Casas Bahia;Belo Horizonte;CE
;200246;10/04/2020;1004;Isabela Carolina;Nordeste;SKU9004;Celular Modelo 2;R$1.200;79;R$94.800;Magazine Luiza;Natal;RN
;200247;10/04/2020;1006;Mário Junior;Nordeste;SKU9002;Carregador Portátil;R$80;9;R$720;kabum;Guarapari;BA
;200248;11/04/2020;1001;Maria Silva;Nordeste;SKU9005;Celular Modelo 3;R$1.800;65;R$117.000;amazon;Guarapari;BA
;200249;11/04/2020;1009;Felipe Seixas;Nordeste;SKU9005;Celular Modelo 3;R$1.800;31;R$55.800;Casas Bahia;Guarapari;BA
;200250;12/04/2020;1006;Mário Junior;Nordeste;SKU9005;Celular Modelo 3;R$1.800;63;R$113.400;amazon;Niterói;RN
;200251;14/04/2020;1008;Teobaldo Junior;Nordeste;SKU9002;Carregador Portátil;R$80;76;R$6.080;Magazine Luiza;João Pessoa;PB
;200252;17/04/2020;1008;Teobaldo Junior;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;13;R$18.850;amazon;Natal;RN
;200253;17/04/2020;1009;Felipe Seixas;Nordeste;SKU9001;Caixa de Som;R$55;25;R$1.375;amazon;Guarapari;BA
;200254;17/04/2020;1007;Alex Souza;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;25;R$107.500;Ponto Frio;Natal;RN
;200255;17/04/2020;1002;Lucas Souza;Nordeste;SKU9007;Headphone;R$150;72;R$10.800;Shoptime;Natal;RN
;200256;18/04/2020;1008;Teobaldo Junior;Nordeste;SKU9007;Headphone;R$150;15;R$2.250;Shoptime;Belo Horizonte;CE
;200257;18/04/2020;1009;Felipe Seixas;Nordeste;SKU9015;Teclado ;R$80;45;R$3.600;amazon;Niterói;RN
;200258;18/04/2020;1008;Teobaldo Junior;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;28;R$62.160;Magazine Luiza;Natal;RN
;200259;18/04/2020;1003;Paulo Ferreira;Nordeste;SKU9016;Webcam;R$130;63;R$8.190;amazon;Natal;RN
;200260;18/04/2020;1008;Teobaldo Junior;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;35;R$77.700;Magazine Luiza;Natal;RN
;200261;18/04/2020;1009;Felipe Seixas;Nordeste;SKU9003;Celular Modelo 1;R$800;21;R$16.800;kabum;Natal;RN
;200262;19/04/2020;1009;Felipe Seixas;Nordeste;SKU9003;Celular Modelo 1;R$800;70;R$56.000;kabum;Guarapari;BA
;200263;19/04/2020;1007;Alex Souza;Nordeste;SKU9007;Headphone;R$150;32;R$4.800;Casas Bahia;Niterói;RN
;200264;19/04/2020;1009;Felipe Seixas;Nordeste;SKU9015;Teclado ;R$80;5;R$400;amazon;Niterói;RN
;200265;19/04/2020;1004;Isabela Carolina;Nordeste;SKU9012;Smart TV;R$1.998;46;R$91.908;Carrefour;Niterói;RN
;200266;20/04/2020;1005;Tais Fernandes;Nordeste;SKU9006;E-Reader;R$250;64;R$16.000;Magazine Luiza;João Pessoa;PB
;200267;20/04/2020;1001;Maria Silva;Nordeste;SKU9004;Celular Modelo 2;R$1.200;36;R$43.200;Ricardo Eletro;João Pessoa;PB
;200268;22/04/2020;1009;Felipe Seixas;Nordeste;SKU9004;Celular Modelo 2;R$1.200;10;R$12.000;Carrefour;Belo Horizonte;CE
;200269;22/04/2020;1009;Felipe Seixas;Nordeste;SKU9007;Headphone;R$150;54;R$8.100;Ponto Frio;Campinas;PB
;200270;23/04/2020;1001;Maria Silva;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;69;R$153.180;Ponto Frio;Niterói;RN
;200271;24/04/2020;1002;Lucas Souza;Nordeste;SKU9007;Headphone;R$150;71;R$10.650;Ricardo Eletro;Niterói;RN
;200272;24/04/2020;1007;Alex Souza;Nordeste;SKU9003;Celular Modelo 1;R$800;30;R$24.000;Carrefour;Natal;RN
;200273;24/04/2020;1009;Felipe Seixas;Nordeste;SKU9004;Celular Modelo 2;R$1.200;58;R$69.600;Carrefour;Belo Horizonte;CE
;200274;24/04/2020;1007;Alex Souza;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;12;R$17.400;Ricardo Eletro;Guarapari;BA
;200275;24/04/2020;1005;Tais Fernandes;Nordeste;SKU9003;Celular Modelo 1;R$800;32;R$25.600;Ricardo Eletro;Belo Horizonte;CE
;200276;24/04/2020;1009;Felipe Seixas;Nordeste;SKU9005;Celular Modelo 3;R$1.800;21;R$37.800;Magazine Luiza;Salvador;BA
;200277;25/04/2020;1001;Maria Silva;Nordeste;SKU9016;Webcam;R$130;10;R$1.300;Ricardo Eletro;Salvador;BA
;200278;26/04/2020;1003;Paulo Ferreira;Nordeste;SKU9007;Headphone;R$150;79;R$11.850;Carrefour;João Pessoa;PB
;200279;26/04/2020;1009;Felipe Seixas;Nordeste;SKU9002;Carregador Portátil;R$80;74;R$5.920;Casas Bahia;Fortaleza;CE
;200280;26/04/2020;1006;Mário Junior;Nordeste;SKU9003;Celular Modelo 1;R$800;15;R$12.000;Shoptime;João Pessoa;PB
;200281;27/04/2020;1002;Lucas Souza;Nordeste;SKU9008;Mouse;R$88;52;R$4.576;kabum;Campinas;PB
;200282;27/04/2020;1009;Felipe Seixas;Nordeste;SKU9007;Headphone;R$150;6;R$900;Ponto Frio;Salvador;BA
;200283;29/04/2020;1001;Maria Silva;Nordeste;SKU9001;Caixa de Som;R$55;67;R$3.685;Ricardo Eletro;João Pessoa;PB
;200284;29/04/2020;1004;Isabela Carolina;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;28;R$120.400;Ponto Frio;Natal;RN
;200285;30/04/2020;1009;Felipe Seixas;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;29;R$124.700;Ricardo Eletro;Campinas;PB
;200286;30/04/2020;1004;Isabela Carolina;Nordeste;SKU9016;Webcam;R$130;43;R$5.590;Ricardo Eletro;João Pessoa;PB
;200287;30/04/2020;1006;Mário Junior;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;35;R$50.750;Magazine Luiza;Guarapari;BA
;200288;01/05/2020;1002;Lucas Souza;Nordeste;SKU9004;Celular Modelo 2;R$1.200;17;R$20.400;Ponto Frio;Guarapari;BA
;200289;02/05/2020;1002;Lucas Souza;Nordeste;SKU9006;E-Reader;R$250;7;R$1.750;Casas Bahia;Belo Horizonte;CE
;200290;03/05/2020;1001;Maria Silva;Nordeste;SKU9012;Smart TV;R$1.998;39;R$77.922;Carrefour;Guarapari;BA
;200291;03/05/2020;1001;Maria Silva;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;67;R$148.740;Ponto Frio;Natal;RN
;200292;03/05/2020;1001;Maria Silva;Nordeste;SKU9005;Celular Modelo 3;R$1.800;76;R$136.800;amazon;Natal;RN
;200293;03/05/2020;1005;Tais Fernandes;Nordeste;SKU9005;Celular Modelo 3;R$1.800;42;R$75.600;amazon;Niterói;RN
;200294;04/05/2020;1006;Mário Junior;Nordeste;SKU9005;Celular Modelo 3;R$1.800;33;R$59.400;Casas Bahia;Natal;RN
;200295;04/05/2020;1005;Tais Fernandes;Nordeste;SKU9007;Headphone;R$150;79;R$11.850;Shoptime;Niterói;RN
;200296;05/05/2020;1002;Lucas Souza;Nordeste;SKU9012;Smart TV;R$1.998;72;R$143.856;amazon;Natal;RN
;200297;05/05/2020;1007;Alex Souza;Nordeste;SKU9013;SSD;R$435;11;R$4.785;amazon;Natal;RN
;200298;06/05/2020;1003;Paulo Ferreira;Nordeste;SKU9007;Headphone;R$150;78;R$11.700;amazon;Niterói;RN
;200299;06/05/2020;1006;Mário Junior;Nordeste;SKU9003;Celular Modelo 1;R$800;21;R$16.800;Shoptime;João Pessoa;PB
;200300;06/05/2020;1009;Felipe Seixas;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;31;R$133.300;kabum;Fortaleza;CE
;200301;07/05/2020;1002;Lucas Souza;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;40;R$58.000;kabum;Guarapari;BA
;200302;07/05/2020;1007;Alex Souza;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;24;R$34.800;Shoptime;João Pessoa;PB
;200303;07/05/2020;1002;Lucas Souza;Nordeste;SKU9003;Celular Modelo 1;R$800;36;R$28.800;kabum;Salvador;BA
;200304;08/05/2020;1006;Mário Junior;Nordeste;SKU9006;E-Reader;R$250;40;R$10.000;Casas Bahia;Guarapari;BA
;200305;08/05/2020;1001;Maria Silva;Nordeste;SKU9015;Teclado ;R$80;30;R$2.400;Magazine Luiza;Fortaleza;CE
;200306;08/05/2020;1009;Felipe Seixas;Nordeste;SKU9016;Webcam;R$130;72;R$9.360;Ricardo Eletro;Guarapari;BA
;200307;09/05/2020;1007;Alex Souza;Nordeste;SKU9014;Tablet;R$1.700;56;R$95.200;amazon;Natal;RN
;200308;09/05/2020;1003;Paulo Ferreira;Nordeste;SKU9005;Celular Modelo 3;R$1.800;28;R$50.400;Magazine Luiza;João Pessoa;PB
;200309;10/05/2020;1001;Maria Silva;Nordeste;SKU9012;Smart TV;R$1.998;36;R$71.928;Carrefour;Guarapari;BA
;200310;10/05/2020;1004;Isabela Carolina;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;60;R$87.000;kabum;Belo Horizonte;CE
;200311;10/05/2020;1001;Maria Silva;Nordeste;SKU9001;Caixa de Som;R$55;11;R$605;Ricardo Eletro;Fortaleza;CE
;200312;11/05/2020;1001;Maria Silva;Nordeste;SKU9004;Celular Modelo 2;R$1.200;32;R$38.400;Ponto Frio;Salvador;BA
;200313;12/05/2020;1008;Teobaldo Junior;Nordeste;SKU9005;Celular Modelo 3;R$1.800;45;R$81.000;Ponto Frio;Belo Horizonte;CE
;200314;14/05/2020;1002;Lucas Souza;Nordeste;SKU9002;Carregador Portátil;R$80;10;R$800;Ponto Frio;Niterói;RN
;200315;14/05/2020;1008;Teobaldo Junior;Nordeste;SKU9011;Notebook Modelo 3;R$4.300;38;R$163.400;kabum;Natal;RN
;200316;14/05/2020;1007;Alex Souza;Nordeste;SKU9004;Celular Modelo 2;R$1.200;65;R$78.000;amazon;Salvador;BA
;200317;15/05/2020;1003;Paulo Ferreira;Nordeste;SKU9002;Carregador Portátil;R$80;78;R$6.240;Casas Bahia;Natal;RN
;200318;16/05/2020;1003;Paulo Ferreira;Nordeste;SKU9002;Carregador Portátil;R$80;42;R$3.360;Casas Bahia;Natal;RN
;200319;16/05/2020;1007;Alex Souza;Nordeste;SKU9009;Notebook Modelo 1;R$1.450;10;R$14.500;Shoptime;João Pessoa;PB
;200320;16/05/2020;1002;Lucas Souza;Nordeste;SKU9001;Caixa de Som;R$55;11;R$605;Casas Bahia;Belo Horizonte;CE
;200321;16/05/2020;1005;Tais Fernandes;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;25;R$55.500;Ricardo Eletro;Guarapari;BA
;200322;16/05/2020;1009;Felipe Seixas;Nordeste;SKU9002;Carregador Portátil;R$80;57;R$4.560;Magazine Luiza;Natal;RN
;200323;17/05/2020;1002;Lucas Souza;Nordeste;SKU9007;Headphone;R$150;76;R$11.400;Ricardo Eletro;Niterói;RN
;200324;18/05/2020;1005;Tais Fernandes;Nordeste;SKU9007;Headphone;R$150;76;R$11.400;Shoptime;Niterói;RN
;200325;19/05/2020;1009;Felipe Seixas;Nordeste;SKU9014;Tablet;R$1.700;26;R$44.200;amazon;Salvador;BA
;200326;20/05/2020;1004;Isabela Carolina;Nordeste;SKU9010;Notebook Modelo 2;R$2.220;66;R$146.520;Carrefour;João Pessoa;PB
;200327;20/05/2020;1004;Isabela Carolina;Nordeste;SKU9005;Celular Modelo 3;R$1.800;57;R$102.600;amazon;Niterói;RN
;200328;20/05/2020;1004;Isabela Carolina;Nordeste;SKU9008;Mouse;R$88;16;R$1.408;Magazine Luiza;Guarapari;BA
;200329;21/05/2020;1005;Tais Fernandes;Nordeste;SKU9003;Celular Modelo 1;R$800;78;R$62.400;Shoptime;Natal;RN
;200330;21/05/2020;1005;Tais Fernandes;Nordeste;SKU9005;Celular Modelo 3;R$1.800;56;R$100.800;Ponto Frio;Niterói;RN
;200331;21/05/2020;1001;Maria Silva;Nordeste;SKU9008;Mouse;R$88;61;R$5.368;kabum;Niterói;RN
;200332;22/05/2020;1008;Teobaldo Junior;Nordeste;SKU9007;Headphone;R$150;71;R$10.650;Shoptime;Belo Horizonte;CE
